"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
3.63999999999998,-0.770513242775709,-0.601599292687849,0.743565613122348,-0.141893010165899,7.33102686000797e-05
3.64999999999998,-0.809016994374873,-0.629911623129301,0.778670596625633,-0.148691021598195,6.79518981369365e-05
3.65999999999998,-0.844327925501947,-0.6557456392384,0.810710259797776,-0.154902295205331,6.23253540449897e-05
3.66999999999998,-0.876306680043802,-0.678999396033547,0.839558180945685,-0.160502332070996,5.64528411420295e-05
3.67999999999997,-0.904827052465938,-0.699581132031743,0.865100534982087,-0.165469045414261,5.03575360830677e-05
3.68999999999997,-0.929776485888182,-0.717409630741215,0.887236541862436,-0.169782847627594,4.40634936269557e-05
3.69999999999997,-0.951056516295095,-0.732414541211793,0.905878864689537,-0.173426727923828,3.75955539161088e-05
3.70999999999997,-0.968583161128584,-0.744536656060494,0.920953954371522,-0.176386319068133,3.0979242895024e-05
3.71999999999997,-0.982287250728653,-0.753728144721768,0.932402339686241,-0.178649954292355,2.42406721180088e-05
3.72999999999997,-0.992114701314454,-0.759952742116841,0.94017886190919,-0.180208713356828,1.74064355209225e-05
3.73999999999997,-0.99802672842826,-0.763185892264005,0.944252853367871,-0.181056457599167,1.05035046989999e-05
3.74999999999997,-1,-0.763414844646319,0.944608258080331,-0.181189854311513,3.5591224989695e-06
3.75999999999997,-0.998026728428284,-0.76063870506564,0.941243695659824,-0.180608389899038,-3.39930485399043e-06
3.76999999999997,-0.992114701314502,-0.754868438732673,0.934172466105934,-0.179314371688915,-1.03443156539984e-05
3.77999999999997,-0.982287250728724,-0.746126827314179,0.923422498025531,-0.177312919212442,-1.72485010900003e-05
3.78999999999997,-0.968583161128678,-0.734448378903683,0.909036237908361,-0.174611943618196,-2.40846135180217e-05
3.79999999999997,-0.951056516295212,-0.719879191648709,0.891070482665894,-0.171222116691126,-3.08256739409984e-05
3.80999999999997,-0.929776485888321,-0.702476772136306,0.86959615569687,-0.167156828639013,-3.74450784489944e-05
3.81999999999997,-0.9048270524661,-0.682309808234737,0.844698026771318,-0.162432135239906,-4.39167033249588e-05
3.82999999999997,-0.876306680043955,-0.659457898189289,0.816474377804246,-0.15706669462284,-5.02150078829922e-05
3.83999999999997,-0.844327925502117,-0.634011236279175,0.78503661451613,-0.151081693372907,-5.63151359519454e-05
3.84999999999997,-0.80901699437506,-0.6060702569758,0.75050882712786,-0.144500763164709,-6.21930126489256e-05
3.85999999999997,-0.770513242775911,-0.575745238548348,0.713027300532207,-0.137349887424856,-6.7825440997038e-05
3.86999999999997,-0.728968627421543,-0.54315586801973,0.672739976473576,-0.129657298646278,-7.3190192432071e-05
3.87999999999997,-0.684547105928829,-0.508430768230472,0.629805869343965,-0.121453367207884,-7.82660943909608e-05
3.88999999999997,-0.637423989748835,-0.471706991237769,0.584394439401497,-0.112770481278759,-8.30331150309394e-05
3.89999999999997,-0.587785252292626,-0.433129476316106,0.536684923185693,-0.103642919310352,-8.74724407649297e-05
3.90999999999997,-0.535826794979157,-0.392850478921894,0.486865626708951,-0.0941067143388434,-9.15665517864095e-05
3.91999999999997,-0.481753674101882,-0.351028969087236,0.435133182040023,-0.0841995122432938,-9.52992905068339e-05
3.92999999999997,-0.425779291565245,-0.307830004458484,0.381691771086221,-0.0739604225532785,-9.86559255415353e-05
3.93999999999997,-0.368124552684855,-0.263424078578015,0.326752320288471,-0.0634298649201854,-0.000101623209729368
3.94999999999997,-0.309016994375129,-0.217986448542072,0.270531668090846,-0.052649408981127,-0.000104189432352998
3.95999999999997,-0.24868988716504,-0.171696442566129,0.213251708628051,-0.0416616105280942,-0.000106344466172199
3.96999999999997,-0.187381314585913,-0.124736753048605,0.155138516604384,-0.0305098433616486,-0.000108079805869611
